target_name,spawn_pose_xyz,environment_name,task_name,run_id,task_instance_id,seed,world_name,experiment_condition,baseline_name,knowledge_query_success,knowledge_query_error,knowledge_prior_task,knowledge_cutting_tool,knowledge_cutting_position,knowledge_repetition,required_prerequisite,prerequisite_source,prerequisite_satisfied_initially,autonomous_execution_feasible,feasibility_reason,robot_decision,decision_reason,assistance_requested,assistance_type,assistance_completed,task_blocked_by_prerequisite,task_resumed_after_assistance,final_success,robot_name,outcome,succeeded_arm,tool_name,phase,total_attempts,retry_count,collision_failure_count,recovery_used,recovery_success,perturbation_applied,perturbation_type,object_aabb_min_x,object_aabb_min_y,object_aabb_min_z,object_aabb_max_x,object_aabb_max_y,object_aabb_max_z,object_size_x,object_size_y,object_size_z,object_volume_aabb,target_world_x,target_world_y,target_world_z,support_surface_name,support_world_x,support_world_y,support_world_z,support_yaw_rad,support_size_x,support_size_y,support_size_z,object_world_x,object_world_y,object_world_z,object_quat_x,object_quat_y,object_quat_z,object_quat_w,object_roll_rad,object_pitch_rad,object_yaw_rad,anchor_local_x,anchor_local_y,anchor_local_z,anchor_norm_x,anchor_norm_y,anchor_norm_z,cut_normal_local_x,cut_normal_local_y,cut_normal_local_z,cut_normal_world_x,cut_normal_world_y,cut_normal_world_z,cut_normal_world_yaw_rad,robot_world_x,robot_world_y,robot_world_z,robot_quat_x,robot_quat_y,robot_quat_z,robot_quat_w,robot_roll_rad,robot_pitch_rad,robot_yaw_rad,robot_to_object_yaw_rad,object_yaw_relative_to_robot_rad,object_yaw_relative_to_approach_rad,cut_normal_relative_to_robot_rad,cut_normal_relative_to_approach_rad,cut_normal_approach_abs_angle_rad,cut_normal_approach_parallel_score,cut_normal_approach_perpendicular_score,technique_name,slice_thickness_m,num_cuts_x,pointer_stride,motion_approach_completed,motion_waypoint_count,motion_stopped_waypoint_index,motion_stopped_waypoint_fraction,motion_stopped_waypoint_x,motion_stopped_waypoint_y,motion_stopped_waypoint_z,motion_stopped_distance_m,motion_progress_note,execution_time_s,failure_count,failure_reasons
wipe_target_0004,"[1.5678, 1.171, 0.855]",kitchen,space_wiping,f3c5f42f-572f-43eb-ba14-f2cda59b7c6e,wipe_target_0004,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,1.567754,1.171009,0.855,sink_area,,,,,,,,1.567754,1.171009,0.855,0.0,0.0,0.936222,-0.351408,0.0,-0.0,-2.423444,,,,,,,,,,,,,,0.943322,0.696013,0.0,0.0,0.0,0.924024,0.382336,0.0,-0.0,2.356947,,,,,,,,,wipe,,,3,,,,,,,,,,14.5969,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in WipingAction (status=stagnant, max link displacement 0.00002m over 25 ticks)."
wipe_target_0005,"[1.4102, -0.2254, 0.855]",kitchen,space_wiping,f3c5f42f-572f-43eb-ba14-f2cda59b7c6e,wipe_target_0005,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,stretch,success,LEFT,sponge_left,primary,1,0,0,False,False,False,,,,,,,,,,,,1.410166,-0.225389,0.855,sink_area,,,,,,,,1.410166,-0.225389,0.855,0.0,0.0,0.187819,0.982204,0.0,-0.0,0.377882,,,,,,,,,,,,,,0.940393,-0.576269,0.0,0.0,0.0,0.915614,0.402058,0.0,-0.0,2.314066,,,,,,,,,wipe,,,3,,,,,,,,,,9.7489,0,
wipe_target_0006,"[-0.9308, 1.4788, 0.857]",kitchen,space_wiping,f3c5f42f-572f-43eb-ba14-f2cda59b7c6e,wipe_target_0006,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-0.930828,1.478833,0.857,kitchen_island,,,,,,,,-0.930828,1.478833,0.857,0.0,0.0,0.371328,0.928502,0.0,-0.0,0.760877,,,,,,,,,,,,,,-0.450682,1.998715,0.0,0.0,0.0,-0.419723,0.907652,0.0,-0.0,-0.86628,,,,,,,,,wipe,,,3,,,,,,,,,,11.9932,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=stagnant, max link displacement 0.00000m over 25 ticks)."
wipe_target_0007,"[-1.2371, 0.7195, 0.857]",kitchen,space_wiping,f3c5f42f-572f-43eb-ba14-f2cda59b7c6e,wipe_target_0007,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,stretch,success,LEFT,sponge_left,primary,1,0,0,False,False,False,,,,,,,,,,,,-1.237135,0.719531,0.857,kitchen_island,,,,,,,,-1.237135,0.719531,0.857,0.0,0.0,0.862906,0.505364,0.0,-0.0,2.081985,,,,,,,,,,,,,,-1.633198,0.676744,0.0,0.0,0.0,0.650046,0.759895,0.0,-0.0,1.415289,,,,,,,,,wipe,,,3,,,,,,,,,,8.9548,0,
wipe_target_0008,"[-1.1089, 1.5333, 0.857]",kitchen,space_wiping,f3c5f42f-572f-43eb-ba14-f2cda59b7c6e,wipe_target_0008,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-1.108921,1.533294,0.857,kitchen_island,,,,,,,,-1.108921,1.533294,0.857,0.0,0.0,-0.737093,0.675792,0.0,-0.0,-1.657516,,,,,,,,,,,,,,-1.584512,2.041667,0.0,0.0,0.0,0.381305,0.924449,0.0,-0.0,0.782415,,,,,,,,,wipe,,,3,,,,,,,,,,14.7645,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 525 ticks in WipingAction (status=stagnant, max link displacement 0.00073m over 25 ticks)."
wipe_target_0009,"[-0.9745, 1.0417, 0.857]",kitchen,space_wiping,f3c5f42f-572f-43eb-ba14-f2cda59b7c6e,wipe_target_0009,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,False,navigation_pose_unreachable,skip_pose,navigation_target_resolution_failed,False,,False,False,False,False,stretch,skipped,,sponge_left,pickup_loc_resolve,0,0,0,False,False,False,,,,,,,,,,,,-0.974523,1.041663,0.857,kitchen_island,,,,,,,,-0.974523,1.041663,0.857,0.0,0.0,0.566298,0.8242,0.0,-0.0,1.204016,,,,,,,,,,,,,,-1.584512,2.041667,0.0,0.0,0.0,0.381305,0.924449,0.0,-0.0,0.782415,,,,,,,,,wipe,,,3,,,,,,,,,,5.842,1,pickup_loc_resolve -> RuntimeError: No collision-free navigation pose found for wiping target after environment filtering.
wipe_target_0010,"[-1.1508, 1.7856, 0.857]",kitchen,space_wiping,f3c5f42f-572f-43eb-ba14-f2cda59b7c6e,wipe_target_0010,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,stretch,success,LEFT,sponge_left,primary,1,0,0,False,False,False,,,,,,,,,,,,-1.150836,1.78562,0.857,kitchen_island,,,,,,,,-1.150836,1.78562,0.857,0.0,0.0,-0.517888,0.855448,0.0,-0.0,-1.088761,,,,,,,,,,,,,,-1.581205,2.365035,0.0,0.0,0.0,0.364049,0.93138,0.0,-0.0,0.745222,,,,,,,,,wipe,,,3,,,,,,,,,,14.2058,0,
wipe_target_0011,"[-1.0256, 2.4173, 0.857]",kitchen,space_wiping,f3c5f42f-572f-43eb-ba14-f2cda59b7c6e,wipe_target_0011,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-1.025613,2.417291,0.857,kitchen_island,,,,,,,,-1.025613,2.417291,0.857,0.0,0.0,0.873324,-0.487139,0.0,-0.0,-2.12397,,,,,,,,,,,,,,-0.546381,1.856677,0.0,0.0,0.0,0.924244,-0.381803,0.0,-0.0,-2.3581,,,,,,,,,wipe,,,3,,,,,,,,,,14.1594,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in WipingAction (status=stagnant, max link displacement 0.00007m over 25 ticks)."
wipe_target_0012,"[-1.1401, 1.1106, 0.857]",kitchen,space_wiping,f3c5f42f-572f-43eb-ba14-f2cda59b7c6e,wipe_target_0012,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-1.14014,1.110584,0.857,kitchen_island,,,,,,,,-1.14014,1.110584,0.857,0.0,0.0,-0.084755,0.996402,0.0,-0.0,-0.169713,,,,,,,,,,,,,,-1.67629,0.571015,0.0,0.0,0.0,0.924235,0.381823,0.0,-0.0,2.358056,,,,,,,,,wipe,,,3,,,,,,,,,,12.7837,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in WipingAction (status=stagnant, max link displacement 0.00050m over 25 ticks)."
wipe_target_0013,"[-1.2008, 2.8005, 0.857]",kitchen,space_wiping,f3c5f42f-572f-43eb-ba14-f2cda59b7c6e,wipe_target_0013,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-1.200827,2.800471,0.857,kitchen_island,,,,,,,,-1.200827,2.800471,0.857,0.0,0.0,0.951792,-0.306746,0.0,-0.0,-2.518049,,,,,,,,,,,,,,-1.682866,2.351869,0.0,0.0,0.0,0.915755,0.401737,0.0,-0.0,2.314768,,,,,,,,,wipe,,,3,,,,,,,,,,10.7986,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in WipingAction (status=stagnant, max link displacement 0.00000m over 25 ticks)."
wipe_target_0014,"[-1.1349, 1.9554, 0.857]",kitchen,space_wiping,f3c5f42f-572f-43eb-ba14-f2cda59b7c6e,wipe_target_0014,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-1.134859,1.955362,0.857,kitchen_island,,,,,,,,-1.134859,1.955362,0.857,0.0,0.0,0.454226,0.890887,0.0,-0.0,0.943006,,,,,,,,,,,,,,-1.57844,2.571796,0.0,0.0,0.0,0.350276,0.936647,0.0,-0.0,0.715731,,,,,,,,,wipe,,,3,,,,,,,,,,13.8172,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 450 ticks in WipingAction (status=stagnant, max link displacement 0.00000m over 25 ticks)."
wipe_target_0001,"[1.3931, 0.9015, 0.855]",kitchen,space_wiping,97b0be64-75a6-499e-b024-04e77de1eb01,wipe_target_0001,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,hsrb,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,1.393053,0.901504,0.855,sink_area,,,,,,,,1.393053,0.901504,0.855,0.0,0.0,0.340686,0.940177,0.0,-0.0,0.695294,,,,,,,,,,,,,,0.916995,0.851056,0.0,0.0,0.0,-0.045712,0.998955,0.0,-0.0,-0.091456,,,,,,,,,wipe,,,3,,,,,,,,,,4.4289,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00343m over 25 ticks)."
wipe_target_0002,"[1.6019, 1.0283, 0.855]",kitchen,space_wiping,97b0be64-75a6-499e-b024-04e77de1eb01,wipe_target_0002,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,hsrb,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,1.601891,1.028335,0.855,sink_area,,,,,,,,1.601891,1.028335,0.855,0.0,0.0,0.98997,0.141277,0.0,-0.0,2.85809,,,,,,,,,,,,,,0.916985,0.987479,0.0,0.0,0.0,-0.043256,0.999064,0.0,-0.0,-0.08654,,,,,,,,,wipe,,,3,,,,,,,,,,6.3288,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=stagnant, max link displacement 0.00197m over 25 ticks)."
wipe_target_0003,"[1.6094, -0.6051, 0.855]",kitchen,space_wiping,97b0be64-75a6-499e-b024-04e77de1eb01,wipe_target_0003,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,hsrb,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,1.609429,-0.605128,0.855,sink_area,,,,,,,,1.609429,-0.605128,0.855,0.0,0.0,0.285907,0.958257,0.0,-0.0,0.579905,,,,,,,,,,,,,,0.927872,-0.599716,0.0,0.0,0.0,-0.068394,0.997658,0.0,-0.0,-0.136895,,,,,,,,,wipe,,,3,,,,,,,,,,5.5773,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00355m over 25 ticks)."
wipe_target_0004,"[1.5678, 1.171, 0.855]",kitchen,space_wiping,97b0be64-75a6-499e-b024-04e77de1eb01,wipe_target_0004,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,hsrb,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,1.567754,1.171009,0.855,sink_area,,,,,,,,1.567754,1.171009,0.855,0.0,0.0,0.936222,-0.351408,0.0,-0.0,-2.423444,,,,,,,,,,,,,,0.916987,1.134105,0.0,0.0,0.0,-0.045804,0.99895,0.0,-0.0,-0.091641,,,,,,,,,wipe,,,3,,,,,,,,,,6.2355,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00332m over 25 ticks)."
wipe_target_0005,"[1.4102, -0.2254, 0.855]",kitchen,space_wiping,97b0be64-75a6-499e-b024-04e77de1eb01,wipe_target_0005,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,hsrb,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,1.410166,-0.225389,0.855,sink_area,,,,,,,,1.410166,-0.225389,0.855,0.0,0.0,0.187819,0.982204,0.0,-0.0,0.377882,,,,,,,,,,,,,,0.927507,-0.260744,0.0,0.0,0.0,-0.063288,0.997995,0.0,-0.0,-0.126661,,,,,,,,,wipe,,,3,,,,,,,,,,5.7376,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00217m over 25 ticks)."
wipe_target_0006,"[-0.9308, 1.4788, 0.857]",kitchen,space_wiping,97b0be64-75a6-499e-b024-04e77de1eb01,wipe_target_0006,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,hsrb,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-0.930828,1.478833,0.857,kitchen_island,,,,,,,,-0.930828,1.478833,0.857,0.0,0.0,0.371328,0.928502,0.0,-0.0,0.760877,,,,,,,,,,,,,,-0.430095,1.487409,0.0,0.0,0.0,0.997327,0.073064,0.0,-0.0,2.995335,,,,,,,,,wipe,,,3,,,,,,,,,,6.0232,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00219m over 25 ticks)."
wipe_target_0007,"[-1.2371, 0.7195, 0.857]",kitchen,space_wiping,97b0be64-75a6-499e-b024-04e77de1eb01,wipe_target_0007,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,hsrb,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-1.237135,0.719531,0.857,kitchen_island,,,,,,,,-1.237135,0.719531,0.857,0.0,0.0,0.862906,0.505364,0.0,-0.0,2.081985,,,,,,,,,,,,,,-1.159027,0.254609,0.0,0.0,0.0,0.661497,0.749948,0.0,-0.0,1.445626,,,,,,,,,wipe,,,3,,,,,,,,,,5.5699,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00219m over 25 ticks)."
wipe_target_0008,"[-1.1089, 1.5333, 0.857]",kitchen,space_wiping,97b0be64-75a6-499e-b024-04e77de1eb01,wipe_target_0008,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,hsrb,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-1.108921,1.533294,0.857,kitchen_island,,,,,,,,-1.108921,1.533294,0.857,0.0,0.0,-0.737093,0.675792,0.0,-0.0,-1.657516,,,,,,,,,,,,,,-1.700883,1.51939,0.0,0.0,0.0,-0.06268,0.998034,0.0,-0.0,-0.125441,,,,,,,,,wipe,,,3,,,,,,,,,,6.386,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00219m over 25 ticks)."
wipe_target_0009,"[-0.9745, 1.0417, 0.857]",kitchen,space_wiping,97b0be64-75a6-499e-b024-04e77de1eb01,wipe_target_0009,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,hsrb,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-0.974523,1.041663,0.857,kitchen_island,,,,,,,,-0.974523,1.041663,0.857,0.0,0.0,0.566298,0.8242,0.0,-0.0,1.204016,,,,,,,,,,,,,,-0.430048,1.059038,0.0,0.0,0.0,0.99808,0.061943,0.0,-0.0,3.017628,,,,,,,,,wipe,,,3,,,,,,,,,,6.0347,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00222m over 25 ticks)."
wipe_target_0010,"[-1.1508, 1.7856, 0.857]",kitchen,space_wiping,97b0be64-75a6-499e-b024-04e77de1eb01,wipe_target_0010,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,hsrb,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-1.150836,1.78562,0.857,kitchen_island,,,,,,,,-1.150836,1.78562,0.857,0.0,0.0,-0.517888,0.855448,0.0,-0.0,-1.088761,,,,,,,,,,,,,,-1.700659,1.778112,0.0,0.0,0.0,-0.070344,0.997523,0.0,-0.0,-0.140804,,,,,,,,,wipe,,,3,,,,,,,,,,6.4414,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00354m over 25 ticks)."
wipe_target_0011,"[-1.0256, 2.4173, 0.857]",kitchen,space_wiping,97b0be64-75a6-499e-b024-04e77de1eb01,wipe_target_0011,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,hsrb,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-1.025613,2.417291,0.857,kitchen_island,,,,,,,,-1.025613,2.417291,0.857,0.0,0.0,0.873324,-0.487139,0.0,-0.0,-2.12397,,,,,,,,,,,,,,-0.429279,2.505766,0.0,0.0,0.0,0.99791,-0.064614,0.0,-0.0,-3.012275,,,,,,,,,wipe,,,3,,,,,,,,,,5.8124,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in WipingAction (status=stagnant, max link displacement 0.00050m over 25 ticks)."
wipe_target_0012,"[-1.1401, 1.1106, 0.857]",kitchen,space_wiping,97b0be64-75a6-499e-b024-04e77de1eb01,wipe_target_0012,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,hsrb,success,LEFT,sponge_left,primary,1,0,0,False,False,False,,,,,,,,,,,,-1.14014,1.110584,0.857,kitchen_island,,,,,,,,-1.14014,1.110584,0.857,0.0,0.0,-0.084755,0.996402,0.0,-0.0,-0.169713,,,,,,,,,,,,,,-1.70077,1.112789,0.0,0.0,0.0,-0.071227,0.99746,0.0,-0.0,-0.142574,,,,,,,,,wipe,,,3,,,,,,,,,,5.6917,0,
wipe_target_0013,"[-1.2008, 2.8005, 0.857]",kitchen,space_wiping,97b0be64-75a6-499e-b024-04e77de1eb01,wipe_target_0013,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,hsrb,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-1.200827,2.800471,0.857,kitchen_island,,,,,,,,-1.200827,2.800471,0.857,0.0,0.0,0.951792,-0.306746,0.0,-0.0,-2.518049,,,,,,,,,,,,,,-1.675825,2.709006,0.0,0.0,0.0,-0.022464,0.999748,0.0,-0.0,-0.044932,,,,,,,,,wipe,,,3,,,,,,,,,,5.7197,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.01484m over 25 ticks)."
wipe_target_0014,"[-1.1349, 1.9554, 0.857]",kitchen,space_wiping,97b0be64-75a6-499e-b024-04e77de1eb01,wipe_target_0014,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,hsrb,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-1.134859,1.955362,0.857,kitchen_island,,,,,,,,-1.134859,1.955362,0.857,0.0,0.0,0.454226,0.890887,0.0,-0.0,0.943006,,,,,,,,,,,,,,-1.700845,1.960532,0.0,0.0,0.0,-0.064017,0.997949,0.0,-0.0,-0.128121,,,,,,,,,wipe,,,3,,,,,,,,,,6.4675,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00215m over 25 ticks)."
wipe_target_0001,"[1.3931, 0.9015, 0.855]",kitchen,space_wiping,94ab0484-0afb-4f7e-922a-f24a54247272,wipe_target_0001,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,1.393053,0.901504,0.855,sink_area,,,,,,,,1.393053,0.901504,0.855,0.0,0.0,0.340686,0.940177,0.0,-0.0,0.695294,,,,,,,,,,,,,,0.397093,1.098678,0.051,0.0,0.0,0.548207,0.836343,0.0,-0.0,1.160438,,,,,,,,,wipe,,,3,,,,,,,,,,5.8349,0,
wipe_target_0002,"[1.6019, 1.0283, 0.855]",kitchen,space_wiping,94ab0484-0afb-4f7e-922a-f24a54247272,wipe_target_0002,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,False,navigation_pose_unreachable,skip_pose,navigation_target_resolution_failed,False,,False,False,False,False,pr2,skipped,,sponge_left,pickup_loc_resolve,0,0,0,False,False,False,,,,,,,,,,,,1.601891,1.028335,0.855,sink_area,,,,,,,,1.601891,1.028335,0.855,0.0,0.0,0.98997,0.141277,0.0,-0.0,2.85809,,,,,,,,,,,,,,0.397093,1.098678,0.051,0.0,0.0,0.548207,0.836343,0.0,-0.0,1.160438,,,,,,,,,wipe,,,3,,,,,,,,,,1.5004,1,pickup_loc_resolve -> RuntimeError: No collision-free navigation pose found for wiping target after environment filtering.
wipe_target_0003,"[1.6094, -0.6051, 0.855]",kitchen,space_wiping,94ab0484-0afb-4f7e-922a-f24a54247272,wipe_target_0003,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,False,navigation_pose_unreachable,skip_pose,navigation_target_resolution_failed,False,,False,False,False,False,pr2,skipped,,sponge_left,pickup_loc_resolve,0,0,0,False,False,False,,,,,,,,,,,,1.609429,-0.605128,0.855,sink_area,,,,,,,,1.609429,-0.605128,0.855,0.0,0.0,0.285907,0.958257,0.0,-0.0,0.579905,,,,,,,,,,,,,,0.397093,1.098678,0.051,0.0,0.0,0.548207,0.836343,0.0,-0.0,1.160438,,,,,,,,,wipe,,,3,,,,,,,,,,1.6916,1,pickup_loc_resolve -> RuntimeError: No collision-free navigation pose found for wiping target after environment filtering.
wipe_target_0004,"[1.5678, 1.171, 0.855]",kitchen,space_wiping,94ab0484-0afb-4f7e-922a-f24a54247272,wipe_target_0004,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,1.567754,1.171009,0.855,sink_area,,,,,,,,1.567754,1.171009,0.855,0.0,0.0,0.936222,-0.351408,0.0,-0.0,-2.423444,,,,,,,,,,,,,,0.643637,1.248423,0.051,0.0,0.0,0.69793,0.716166,0.0,-0.0,1.545007,,,,,,,,,wipe,,,3,,,,,,,,,,11.3381,0,
wipe_target_0005,"[1.4102, -0.2254, 0.855]",kitchen,space_wiping,94ab0484-0afb-4f7e-922a-f24a54247272,wipe_target_0005,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,1.410166,-0.225389,0.855,sink_area,,,,,,,,1.410166,-0.225389,0.855,0.0,0.0,0.187819,0.982204,0.0,-0.0,0.377882,,,,,,,,,,,,,,0.427954,0.088102,0.051,0.0,0.0,0.515802,0.856708,0.0,-0.0,1.083886,,,,,,,,,wipe,,,3,,,,,,,,,,7.1387,0,
